"","year","airport","airport_name","state","region","latitude","longitude","delay_type","delay_prop","delay_curr","delay_trend","delay_likely","delay_comp"
"1501",2006,"MDW","Chicago, IL: Chicago Midway International","IL","Mid West",41.785972,-87.752417,"Previous Flight",0.0876424431564869,18,"increased","Previous Flight","better"
"1502",2006,"MIA","Miami, FL: Miami International","FL","South",25.79325,-80.290556,"Previous Flight",0.0657868480725624,20,"decreased","NAS","worse"
"1503",2006,"MSP","Minneapolis, MN: Minneapolis-St Paul International","MN","Mid West",44.881956,-93.221767,"Previous Flight",0.0546472038693769,18,"decreased","NAS","better"
"1504",2006,"ORD","Chicago, IL: Chicago O'Hare International","IL","Mid West",41.978603,-87.904842,"Previous Flight",0.0824507823723445,23,"decreased","NAS","worse"
"1505",2006,"PDX","Portland, OR: Portland International","OR","West",45.588722,-122.5975,"Previous Flight",0.0880434895517737,16,"decreased","Previous Flight","better"
"1506",2006,"PHL","Philadelphia, PA: Philadelphia International","PA","North East",39.871944,-75.241139,"Previous Flight",0.0694326313165354,22,"decreased","NAS","worse"
"1507",2006,"PHX","Phoenix, AZ: Phoenix Sky Harbor International","AZ","West",33.434278,-112.011583,"Previous Flight",0.064898203036009,17,"decreased","Previous Flight","better"
"1508",2006,"SAN","San Diego, CA: San Diego International","CA","West",32.733556,-117.189667,"Previous Flight",0.0752966689985471,19,"generally remained steady","Previous Flight","worse"
"1509",2006,"SEA","Seattle, WA: Seattle/Tacoma International","WA","West",47.449,-122.309306,"Previous Flight",0.0931797595022646,15,"decreased","Previous Flight","worse"
"1510",2006,"SFO","San Francisco, CA: San Francisco International","CA","West",37.618972,-122.374889,"Previous Flight",0.0750729486741778,22,"increased","NAS","worse"
"1511",2006,"SLC","Salt Lake City, UT: Salt Lake City International","UT","West",40.788389,-111.977772,"Previous Flight",0.0567438950668485,13,"decreased","Previous Flight","better"
"1512",2006,"TPA","Tampa, FL: Tampa International","FL","South",27.975472,-82.53325,"Previous Flight",0.0814877621687096,19,"generally remained steady","Previous Flight","worse"
"1513",2007,"ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International","GA","South",33.636719,-84.428067,"Previous Flight",0.0650655645412657,16,"decreased","NAS","worse"
"1514",2007,"BOS","Boston, MA: Logan International","MA","North East",42.364347,-71.005181,"Previous Flight",0.0784677695734804,23,"generally remained steady","NAS","better"
"1515",2007,"BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","MD","South",39.175361,-76.668333,"Previous Flight",0.0885790026966498,18,"generally remained steady","Previous Flight","better"
"1516",2007,"CLT","Charlotte, NC: Charlotte Douglas International","NC","South",35.214,-80.943139,"Previous Flight",0.0844001069762686,16,"decreased","NAS","better"
"1517",2007,"DCA","Washington, DC: Ronald Reagan Washington National","DC","South",38.852083,-77.037722,"Previous Flight",0.075167363317171,19,"generally remained steady","NAS","better"
"1518",2007,"DEN","Denver, CO: Denver International","CO","West",39.861656,-104.673178,"Previous Flight",0.0834920793148421,21,"increased","Previous Flight","better"
"1519",2007,"DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International","TX","South",32.896828,-97.037997,"Previous Flight",0.0964810818442177,22,"increased","Previous Flight","better"
"1520",2007,"DTW","Detroit, MI: Detroit Metro Wayne County","MI","Mid West",42.212444,-83.353389,"Previous Flight",0.0788105915492958,18,"decreased","NAS","better"
"1521",2007,"FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","FL","South",26.072583,-80.15275,"Previous Flight",0.0890182582651768,21,"generally remained steady","NAS","worse"
"1522",2007,"IAD","Washington, DC: Washington Dulles International","DC","South",38.944533,-77.455811,"Previous Flight",0.0908857422196834,20,"generally remained steady","Previous Flight","worse"
"1523",2007,"IAH","Houston, TX: George Bush Intercontinental/Houston","TX","South",29.984433,-95.341442,"Previous Flight",0.0642364509900768,22,"increased","NAS","better"
"1524",2007,"JFK","New York, NY: John F. Kennedy International","NY","North East",40.639751,-73.778925,"Previous Flight",0.0811021456514008,23,"decreased","NAS","worse"
"1525",2007,"LAS","Las Vegas, NV: McCarran International","NV","West",36.080056,-115.15225,"Previous Flight",0.0936395903990941,19,"decreased","Previous Flight","worse"
"1526",2007,"LAX","Los Angeles, CA: Los Angeles International","CA","West",33.942536,-118.408075,"Previous Flight",0.0784679563775897,21,"increased","Previous Flight","worse"
"1527",2007,"MCO","Orlando, FL: Orlando International","FL","South",28.429394,-81.308994,"Previous Flight",0.0834239578438095,20,"generally remained steady","Previous Flight","worse"
"1528",2007,"MDW","Chicago, IL: Chicago Midway International","IL","Mid West",41.785972,-87.752417,"Previous Flight",0.0870523680367202,18,"increased","Previous Flight","better"
"1529",2007,"MIA","Miami, FL: Miami International","FL","South",25.79325,-80.290556,"Previous Flight",0.0889348363187153,20,"decreased","NAS","worse"
"1530",2007,"MSP","Minneapolis, MN: Minneapolis-St Paul International","MN","Mid West",44.881956,-93.221767,"Previous Flight",0.068863172619124,18,"decreased","NAS","better"
"1531",2007,"ORD","Chicago, IL: Chicago O'Hare International","IL","Mid West",41.978603,-87.904842,"Previous Flight",0.0957044540015755,23,"decreased","NAS","worse"
"1532",2007,"PDX","Portland, OR: Portland International","OR","West",45.588722,-122.5975,"Previous Flight",0.0930067878705188,16,"decreased","Previous Flight","better"
"1533",2007,"PHL","Philadelphia, PA: Philadelphia International","PA","North East",39.871944,-75.241139,"Previous Flight",0.0841551792044112,22,"decreased","NAS","worse"
"1534",2007,"PHX","Phoenix, AZ: Phoenix Sky Harbor International","AZ","West",33.434278,-112.011583,"Previous Flight",0.0704765559124198,17,"decreased","Previous Flight","better"
"1535",2007,"SAN","San Diego, CA: San Diego International","CA","West",32.733556,-117.189667,"Previous Flight",0.0824561673963536,19,"generally remained steady","Previous Flight","worse"
"1536",2007,"SEA","Seattle, WA: Seattle/Tacoma International","WA","West",47.449,-122.309306,"Previous Flight",0.0955849450740744,15,"decreased","Previous Flight","worse"
"1537",2007,"SFO","San Francisco, CA: San Francisco International","CA","West",37.618972,-122.374889,"Previous Flight",0.0826757307364436,22,"increased","NAS","worse"
"1538",2007,"SLC","Salt Lake City, UT: Salt Lake City International","UT","West",40.788389,-111.977772,"Previous Flight",0.0765712603779713,13,"decreased","Previous Flight","better"
"1539",2007,"TPA","Tampa, FL: Tampa International","FL","South",27.975472,-82.53325,"Previous Flight",0.0872718956377899,19,"generally remained steady","Previous Flight","worse"
"1540",2008,"ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International","GA","South",33.636719,-84.428067,"Previous Flight",0.0643948557491659,16,"decreased","NAS","worse"
"1541",2008,"BOS","Boston, MA: Logan International","MA","North East",42.364347,-71.005181,"Previous Flight",0.0674797361459676,23,"generally remained steady","NAS","better"
"1542",2008,"BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","MD","South",39.175361,-76.668333,"Previous Flight",0.0826864165737787,18,"generally remained steady","Previous Flight","better"
"1543",2008,"CLT","Charlotte, NC: Charlotte Douglas International","NC","South",35.214,-80.943139,"Previous Flight",0.0489074823454733,16,"decreased","NAS","better"
"1544",2008,"DCA","Washington, DC: Ronald Reagan Washington National","DC","South",38.852083,-77.037722,"Previous Flight",0.056358066712049,19,"generally remained steady","NAS","better"
"1545",2008,"DEN","Denver, CO: Denver International","CO","West",39.861656,-104.673178,"Previous Flight",0.0753787219944507,21,"increased","Previous Flight","better"
"1546",2008,"DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International","TX","South",32.896828,-97.037997,"Previous Flight",0.0853267045959325,22,"increased","Previous Flight","better"
"1547",2008,"DTW","Detroit, MI: Detroit Metro Wayne County","MI","Mid West",42.212444,-83.353389,"Previous Flight",0.0663950617283951,18,"decreased","NAS","better"
"1548",2008,"FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","FL","South",26.072583,-80.15275,"Previous Flight",0.0791309784307596,21,"generally remained steady","NAS","worse"
"1549",2008,"IAD","Washington, DC: Washington Dulles International","DC","South",38.944533,-77.455811,"Previous Flight",0.0790901318039515,20,"generally remained steady","Previous Flight","worse"
"1550",2008,"IAH","Houston, TX: George Bush Intercontinental/Houston","TX","South",29.984433,-95.341442,"Previous Flight",0.0602325016202203,22,"increased","NAS","better"
"1551",2008,"JFK","New York, NY: John F. Kennedy International","NY","North East",40.639751,-73.778925,"Previous Flight",0.0623215939125604,23,"decreased","NAS","worse"
"1552",2008,"LAS","Las Vegas, NV: McCarran International","NV","West",36.080056,-115.15225,"Previous Flight",0.0790594142453043,19,"decreased","Previous Flight","worse"
"1553",2008,"LAX","Los Angeles, CA: Los Angeles International","CA","West",33.942536,-118.408075,"Previous Flight",0.0770845909544011,21,"increased","Previous Flight","worse"
"1554",2008,"MCO","Orlando, FL: Orlando International","FL","South",28.429394,-81.308994,"Previous Flight",0.0767571966773397,20,"generally remained steady","Previous Flight","worse"
"1555",2008,"MDW","Chicago, IL: Chicago Midway International","IL","Mid West",41.785972,-87.752417,"Previous Flight",0.0811662100456621,18,"increased","Previous Flight","better"
"1556",2008,"MIA","Miami, FL: Miami International","FL","South",25.79325,-80.290556,"Previous Flight",0.0825823719280304,20,"decreased","NAS","worse"
"1557",2008,"MSP","Minneapolis, MN: Minneapolis-St Paul International","MN","Mid West",44.881956,-93.221767,"Previous Flight",0.0559166666666667,18,"decreased","NAS","better"
"1558",2008,"ORD","Chicago, IL: Chicago O'Hare International","IL","Mid West",41.978603,-87.904842,"Previous Flight",0.0852803807654115,23,"decreased","NAS","worse"
"1559",2008,"PDX","Portland, OR: Portland International","OR","West",45.588722,-122.5975,"Previous Flight",0.0824435687372533,16,"decreased","Previous Flight","better"
"1560",2008,"PHL","Philadelphia, PA: Philadelphia International","PA","North East",39.871944,-75.241139,"Previous Flight",0.0602437228187853,22,"decreased","NAS","worse"
"1561",2008,"PHX","Phoenix, AZ: Phoenix Sky Harbor International","AZ","West",33.434278,-112.011583,"Previous Flight",0.0568238757170939,17,"decreased","Previous Flight","better"
"1562",2008,"SAN","San Diego, CA: San Diego International","CA","West",32.733556,-117.189667,"Previous Flight",0.07983008,19,"generally remained steady","Previous Flight","worse"
"1563",2008,"SEA","Seattle, WA: Seattle/Tacoma International","WA","West",47.449,-122.309306,"Previous Flight",0.0736667430666972,15,"decreased","Previous Flight","worse"
"1564",2008,"SFO","San Francisco, CA: San Francisco International","CA","West",37.618972,-122.374889,"Previous Flight",0.0752077479566649,22,"increased","NAS","worse"
"1565",2008,"SLC","Salt Lake City, UT: Salt Lake City International","UT","West",40.788389,-111.977772,"Previous Flight",0.0634047326301257,13,"decreased","Previous Flight","better"
"1566",2008,"TPA","Tampa, FL: Tampa International","FL","South",27.975472,-82.53325,"Previous Flight",0.0776010285144107,19,"generally remained steady","Previous Flight","worse"
"1567",2009,"ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International","GA","South",33.636719,-84.428067,"Previous Flight",0.0831389668136104,16,"decreased","NAS","worse"
"1568",2009,"BOS","Boston, MA: Logan International","MA","North East",42.364347,-71.005181,"Previous Flight",0.0553649684461418,23,"generally remained steady","NAS","better"
"1569",2009,"BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","MD","South",39.175361,-76.668333,"Previous Flight",0.0722990718799368,18,"generally remained steady","Previous Flight","better"
"1570",2009,"CLT","Charlotte, NC: Charlotte Douglas International","NC","South",35.214,-80.943139,"Previous Flight",0.0385211957957907,16,"decreased","NAS","better"
"1571",2009,"DCA","Washington, DC: Ronald Reagan Washington National","DC","South",38.852083,-77.037722,"Previous Flight",0.0506209623107431,19,"generally remained steady","NAS","better"
"1572",2009,"DEN","Denver, CO: Denver International","CO","West",39.861656,-104.673178,"Previous Flight",0.0643645269726759,21,"increased","Previous Flight","better"
"1573",2009,"DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International","TX","South",32.896828,-97.037997,"Previous Flight",0.0785324637604626,22,"increased","Previous Flight","better"
"1574",2009,"DTW","Detroit, MI: Detroit Metro Wayne County","MI","Mid West",42.212444,-83.353389,"Previous Flight",0.0554741232326942,18,"decreased","NAS","better"
"1575",2009,"FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International","FL","South",26.072583,-80.15275,"Previous Flight",0.0671859400666635,21,"generally remained steady","NAS","worse"
"1576",2009,"IAD","Washington, DC: Washington Dulles International","DC","South",38.944533,-77.455811,"Previous Flight",0.0428196578500728,20,"generally remained steady","Previous Flight","worse"
"1577",2009,"IAH","Houston, TX: George Bush Intercontinental/Houston","TX","South",29.984433,-95.341442,"Previous Flight",0.0456016456948034,22,"increased","NAS","better"
"1578",2009,"JFK","New York, NY: John F. Kennedy International","NY","North East",40.639751,-73.778925,"Previous Flight",0.0493903865759698,23,"decreased","NAS","worse"
"1579",2009,"LAS","Las Vegas, NV: McCarran International","NV","West",36.080056,-115.15225,"Previous Flight",0.0628809104562639,19,"decreased","Previous Flight","worse"
"1580",2009,"LAX","Los Angeles, CA: Los Angeles International","CA","West",33.942536,-118.408075,"Previous Flight",0.0611135512207725,21,"increased","Previous Flight","worse"
"1581",2009,"MCO","Orlando, FL: Orlando International","FL","South",28.429394,-81.308994,"Previous Flight",0.0653079634239519,20,"generally remained steady","Previous Flight","worse"
"1582",2009,"MDW","Chicago, IL: Chicago Midway International","IL","Mid West",41.785972,-87.752417,"Previous Flight",0.0753005782405813,18,"increased","Previous Flight","better"
"1583",2009,"MIA","Miami, FL: Miami International","FL","South",25.79325,-80.290556,"Previous Flight",0.0679321738046257,20,"decreased","NAS","worse"
